country,subj_id,gender,age,experimenter,location,character_cat,character_orig,target,sequence,trial,question_cat,question,clarification,response_orig,response_cat,response,comments
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,7,universal,feel happy,like when you feel good,kind of,kind of,0.5,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,8,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,9,universal,get angry,like when you feel mad,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,10,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,11,universal,feel pain,like when something hurts you,kind of,kind of,0.5,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,12,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,13,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,14,universal,feel tired,like when you feel sleepy,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,15,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,16,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,17,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,18,universal,feel scared,like when you feel afraid,kind of,kind of,0.5,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,19,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,20,universal,choose what to do,like when you decide between different things,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,21,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,22,universal,hear things,like when you hear a noise,no,no,0,it doesn't hear
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,23,universal,remember things,like when you remember something that happened before,no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,24,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,25,universal add-on,have souls,[NONE],no,no,0,it doesn't have
Thailand,th_children_091_rocks,female,8,Mui,PRC,universal,rocks,rocks,1,26,universal add-on,have minds,[NONE],no,no,0,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,1,universal,feel happy,like when you feel good,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,2,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,3,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,4,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,5,universal,feel shy,like when you feel quiet or embarrassed,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,6,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,7,universal,get angry,like when you feel mad,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,8,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,9,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,10,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,11,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,12,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,13,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,14,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,15,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,16,universal,feel pain,like when something hurts you,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,17,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,18,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,19,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,20,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,21,universal,hear things,like when you hear a noise,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,22,universal,feel scared,like when you feel afraid,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,23,universal,feel proud,like when you feel really good about something you did,yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,24,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,25,universal add-on,have minds,[NONE],yes,yes,1,NA
Thailand,th_children_092_beetles,male,8,Mui,PRC,universal,beetles,beetles,2,26,universal add-on,have souls,[NONE],yes,yes,1,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,1,universal,feel tired,like when you feel sleepy,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,3,universal,get angry,like when you feel mad,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,4,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,5,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,6,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,7,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,8,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,9,universal,feel scared,like when you feel afraid,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,10,universal,sense temperatures,like when you can tell if something is warm or cool,kind of,kind of,0.5,. . .
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,11,universal,remember things,like when you remember something that happened before,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,12,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,13,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,14,universal,smell things,"like when you can tell if something smells sweet, or rotten",no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,15,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,16,universal,hear things,like when you hear a noise,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,17,universal,get hungry,like when you feel like you need to eat something,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,18,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,19,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,20,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,21,universal,feel pain,like when something hurts you,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,22,universal,feel happy,like when you feel good,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,23,universal,choose what to do,like when you decide between different things,no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,24,universal add-on,have souls,[NONE],no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,25,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
Thailand,th_children_093_cellphones,male,9,Mui,PRC,universal,cellphones,cellphones,3,26,universal add-on,have minds,[NONE],no,no,0,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,1,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,maybe
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,2,universal,hear things,like when you hear a noise,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,3,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,4,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,5,universal,feel guilty,like when you feel bad because you did something mean,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,6,universal,feel scared,like when you feel afraid,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,7,universal,feel shy,like when you feel quiet or embarrassed,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,8,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,9,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,10,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,11,universal,feel sad,like when you feel bad or unhappy,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,12,universal,sense temperatures,like when you can tell if something is warm or cool,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,13,universal,feel pain,like when something hurts you,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,14,universal,"feel sick, like when you feel like you might vomit",[NONE],kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,15,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,16,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,17,universal,feel happy,like when you feel good,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,18,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,19,universal,smell things,"like when you can tell if something smells sweet, or rotten",no,no,0,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,20,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,21,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,22,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,23,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,24,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,25,universal add-on,have minds,[NONE],yes,yes,1,NA
Thailand,th_children_094_chickens,male,9,Mui,PRC,universal,chickens,chickens,4,26,universal add-on,have souls,[NONE],yes,yes,1,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,1,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,sometimes
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,2,universal,feel scared,like when you feel afraid,yes,yes,1,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,3,universal,hear things,like when you hear a noise,yes,yes,1,hear
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,4,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,5,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,6,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,7,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,8,universal,feel pain,like when something hurts you,yes,yes,1,fell
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,9,universal,smell things,"like when you can tell if something smells sweet, or rotten",kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,10,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,11,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,12,universal,feel sad,like when you feel bad or unhappy,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,13,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,14,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,15,universal,feel guilty,like when you feel bad because you did something mean,kind of,kind of,0.5,sometimes feel sometimes not feel
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,16,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,17,universal,get angry,like when you feel mad,kind of,kind of,0.5,depends on mood at that moment
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,18,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,19,universal,feel shy,like when you feel quiet or embarrassed,yes,yes,1,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,20,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,21,universal,feel tired,like when you feel sleepy,kind of,kind of,0.5,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,22,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,23,universal,feel happy,like when you feel good,yes,yes,1,feel
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,24,universal add-on,have souls,[NONE],yes,yes,1,"I don't know, have"
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,25,universal add-on,have minds,[NONE],yes,yes,1,have
Thailand,th_children_095_children,female,9,Mui,PRC,universal,children,children,5,26,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,1,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,maybe choose
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,2,universal,feel happy,like when you feel good,yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,3,universal,feel pain,like when something hurts you,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,4,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,5,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,6,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,7,universal,get hungry,like when you feel like you need to eat something,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,8,universal,hear things,like when you hear a noise,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,9,universal,pray,like when you pray,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,10,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,11,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,12,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,13,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,14,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,15,universal,feel scared,like when you feel afraid,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,16,universal,feel shy,like when you feel quiet or embarrassed,yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,17,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,18,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,19,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,20,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,21,universal,get angry,like when you feel mad,no,no,0,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,22,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,23,universal,feel tired,like when you feel sleepy,kind of,kind of,0.5,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,24,universal add-on,have minds,[NONE],yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,25,universal add-on,have souls,[NONE],yes,yes,1,NA
Thailand,th_children_096_dogs,male,9,Mui,PRC,universal,dogs,dogs,6,26,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,1,universal,figure out how to do things,like when you learn a new fact or understand something new,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,3,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,4,universal,get hungry,like when you feel like you need to eat something,kind of,kind of,0.5,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,5,universal,smell things,"like when you can tell if something smells sweet, or rotten",no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,6,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,7,universal,feel happy,like when you feel good,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,8,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,9,universal,get angry,like when you feel mad,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,10,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,11,universal,feel pain,like when something hurts you,kind of,kind of,0.5,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,12,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,13,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,14,universal,feel tired,like when you feel sleepy,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,15,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,16,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,17,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,18,universal,feel scared,like when you feel afraid,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,19,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,20,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,21,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,22,universal,hear things,like when you hear a noise,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,23,universal,remember things,like when you remember something that happened before,no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,24,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,25,universal add-on,have souls,[NONE],no,no,0,NA
Thailand,th_children_097_flowers,male,8,Pu,PRC,universal,flowers,flowers,1,26,universal add-on,have minds,[NONE],kind of,kind of,0.5,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,1,universal,feel happy,like when you feel good,no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,2,universal,get hungry,like when you feel like you need to eat something,no,no,0,not hungry
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,3,universal,feel tired,like when you feel sleepy,no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,4,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,5,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,6,universal,pray,like when you pray,no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,7,universal,get angry,like when you feel mad,yes,yes,1,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,8,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,9,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,10,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,11,universal,figure out how to do things,like when you learn a new fact or understand something new,no,no,0,NA
Thailand,th_children_098_ghosts,male,9,Pu,PRC,universal,ghosts,ghosts,2,12,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
